#Procedure: <__main__.IVProcedure>
#Parameters:
#	Contact ID: guarded_centerpixel_10min
#	Current Range (A): 1e-05
#	Data Points: 10000
#	Device ID: 31AF25_guardedtest_5800mV10kR
#	Sampling Rate (NPLC): 0.01
#	Voltage (V): 1000
#	Wait Time (min): 10
#Data:
Device ID,Contact ID,Voltage (V),Current (A),Time (s)
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.473381e-08,0.13240416000189725
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,7.412382e-09,0.13364508000086062
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.406523e-09,0.1348812599972007
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.696186e-09,0.13611502000276232
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.307853e-09,0.13735494000138715
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.621608e-09,0.1385976000019582
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.289621e-09,0.13983100000041304
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.000888e-11,0.14107009999861475
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.999958e-09,0.14230438000231516
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.213224e-09,0.14353611999831628
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.559318e-09,0.14477341999736382
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.521119e-09,0.1460159999987809
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,6.621121e-10,0.14725300000282004
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,9.120413e-09,0.1484810199981439
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.530134e-08,0.14973409999947762
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.937668e-09,0.15096984000410885
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.682079e-09,0.15220434000366367
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.915396e-09,0.15344529999856604
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.420631e-09,0.15469044000201393
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.384251e-09,0.15593054000055417
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.249464e-08,0.15715633999934653
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.573426e-09,0.15839258000050904
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,4.834874e-09,0.1596356400041259
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,3.621608e-09,0.16086966000148095
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.951776e-09,0.1621058599994285
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.493348e-10,0.163346499997715
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.734952e-08,0.16459649999887915
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.238186e-08,0.16582719999860274
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.971742e-09,0.16705932000331813
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,5.440597e-09,0.16829732000041986
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.45883e-09,0.16953680000005988
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,8.894858e-10,0.17077473999961512
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.710294e-09,0.17201000000204658
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,1.325316e-08,0.17325584000354866
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,2.293746e-09,0.17449589999887394
31AF25_guardedtest_5800mV10kR,guarded_centerpixel_10min,1000.0,6.124537e-09,0.17573647999961395
