#Procedure: <__main__.IVProcedure>
#Parameters:
#	Contact ID: unguarded_centerpixel_10min
#	Current Range (A): 1e-05
#	Data Points: 10000
#	Device ID: 31AF25_unguardedtest_5800mV10kR
#	Sampling Rate (NPLC): 0.01
#	Voltage (V): 1000
#	Wait Time (min): 10
#Data:
Device ID,Contact ID,Voltage (V),Current (A),Time (s)
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.488779e-09,0.0654288000005181
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.91713e-09,0.06665609999618027
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.302578e-08,0.06788871999742696
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.744369e-09,0.06912089999968885
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.323696e-09,0.07035087999975076
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.337803e-09,0.07158085999981267
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.868948e-09,0.07282051999936812
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.991709e-09,0.07404877999942983
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.143417e-08,0.07527437999669928
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.94741e-08,0.07651312000234611
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.295565e-09,0.07776346000173362
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.462383e-09,0.07899141999951098
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.385985e-09,0.08022134000202641
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.820766e-09,0.08145325999794295
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.09776e-08,0.08268911999766715
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.85484e-09,0.08391857999959029
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.329639e-09,0.0851632600024459
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.598528e-08,0.08641119999811053
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.323696e-09,0.08764112000062596
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.971742e-09,0.08887459999823477
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.778443e-09,0.09010329999728128
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.143417e-08,0.0913289399977657
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.273208e-09,0.09255752000171924
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.765329e-08,0.0938071199998376
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,3.54521e-09,0.09504315999947721
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.006811e-08,0.09627209999598563
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.820766e-09,0.09750551999604795
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.173612e-08,0.09873985999729484
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.261406e-09,0.0999707800001488
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.613625e-08,0.10121336000156589
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.724402e-09,0.1024506800022209
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.703864e-09,0.10368824000033783
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.579285e-09,0.10491827999794623
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.310218e-08,0.10616424000181723
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.1054e-08,0.10739171999739483
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.945346e-09,0.10862169999745674
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.917033e-08,0.10987018000014359
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,3.357854e-09,0.11111245999927633
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.143417e-08,0.11233886000263738
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.082662e-08,0.11356571999931475
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.414201e-09,0.11480547999963164
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,4.227331e-09,0.11603997999918647
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,4.834874e-09,0.11727344000246376
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,3.772584e-09,0.11850695999601157
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.636363e-08,0.1197587599963299
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.200935e-09,0.1209910800025682
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.66979e-09,0.12222297999687726
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.034032e-09,0.12345464000100037
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.565177e-09,0.12469484000030207
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.079025e-08,0.12592315999791026
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.190063e-08,0.12715788000059547
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.786692e-09,0.12839379999786615
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.067565e-08,0.12961969999741996
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.385985e-09,0.13085863999731373
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.11043e-09,0.13208971999847563
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.462383e-09,0.13331774000107544
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.727312e-08,0.1345591599965701
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.149073e-10,0.13580537999951048
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.044828e-08,0.13703302000067197
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.716153e-09,0.13826325999980327
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.158514e-08,0.13948983999580378
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.764335e-09,0.1407281400024658
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.302578e-08,0.14195332000235794
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.152046e-08,0.14319139999861363
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.408342e-09,0.14442833999783034
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.234366e-08,0.1456536799960304
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.536961e-09,0.14689135999651626
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.096322e-09,0.14812071999767795
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.096322e-09,0.14935066000180086
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.019924e-09,0.15057982000143966
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,2.901288e-09,0.1518298200026038
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.66674e-08,0.15307151999877533
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.261406e-09,0.15430162000120617
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.143417e-08,0.1555274999991525
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.242006e-08,0.15676063999853795
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.641574e-09,0.15799148000223795
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.742063e-09,0.15921805999823846
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.879016e-08,0.16045761999703245
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,5.66979e-09,0.16169921999971848
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.1054e-08,0.16292532000079518
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.385985e-09,0.16415515999688068
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.052285e-08,0.16538349999609636
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.021908e-08,0.16661033999844221
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,1.954868e-08,0.16785838000214426
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,3.357854e-09,0.16910187999746995
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,8.247298e-09,0.17033195999829331
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.868948e-09,0.1715622199990321
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,6.04814e-09,0.17280251999909524
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,7.414201e-09,0.17403355999704218
31AF25_unguardedtest_5800mV10kR,unguarded_centerpixel_10min,1000.0,9.462383e-09,0.17526237999845762
